Mã sinh viên,Ngày,Tên,Danh Mục,Số Tiền,Ghi Chú
B24DCCC090,2024-05-22,gg,Y tế,414254,Thanh toán dịch vụ
B24DCCC090,2024-03-25,gg,Ăn uống,280844,Chi phí cần thiết trong tháng
B24DCCC090,2024-02-01,gg,Y tế,69457,Chi phí cần thiết trong tháng
B24DCCC090,2024-11-04,gg,Học tập,133149,Chi phí cần thiết trong tháng
B24DCCC090,2024-08-29,gg,Y tế,42139,Khoản chi đột xuất
B24DCCC090,2024-02-18,gg,Học tập,339849,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-07-27,gg,Di chuyển,44155,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-11-12,gg,Ăn uống,289081,Thanh toán dịch vụ
B24DCCC090,2024-05-06,gg,Giải trí,282261,Khoản chi đột xuất
B24DCCC090,2024-02-23,gg,Khác,305587,Thanh toán dịch vụ
B24DCCC090,2024-02-17,gg,Mua sắm,130368,Khoản chi đột xuất
B24DCCC090,2024-06-15,gg,Khác,208393,Khoản chi đột xuất
B24DCCC090,2024-03-12,gg,Di chuyển,440088,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-06-28,gg,Giải trí,488157,Chi phí cần thiết trong tháng
B24DCCC090,2024-03-14,gg,Mua sắm,307073,Khoản chi đột xuất
B24DCCC090,2024-06-08,gg,Di chuyển,123957,Chi phí cần thiết trong tháng
B24DCCC090,2024-02-28,gg,Di chuyển,143494,Khoản chi đột xuất
B24DCCC090,2024-01-24,gg,Ăn uống,156766,Khoản chi đột xuất
B24DCCC090,2024-07-02,gg,Giải trí,462387,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-03-29,gg,Ăn uống,406000,Chi phí cần thiết trong tháng
B24DCCC090,2024-08-03,gg,Ăn uống,445916,Khoản chi đột xuất
B24DCCC090,2024-02-07,gg,Y tế,76002,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-08-15,gg,Di chuyển,185235,Thanh toán dịch vụ
B24DCCC090,2024-01-28,gg,Ăn uống,248184,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-08-24,gg,Khác,442106,Thanh toán dịch vụ
B24DCCC090,2024-08-04,gg,Mua sắm,348312,Khoản chi đột xuất
B24DCCC090,2024-12-18,gg,Di chuyển,407923,Thanh toán dịch vụ
B24DCCC090,2024-04-11,gg,Ăn uống,202230,Khoản chi đột xuất
B24DCCC090,2024-09-09,gg,Mua sắm,248125,Khoản chi đột xuất
B24DCCC090,2024-01-16,gg,Y tế,62288,Chi phí cần thiết trong tháng
B24DCCC090,2024-05-07,gg,Khác,120390,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-11-30,gg,Khác,296407,Thanh toán dịch vụ
B24DCCC090,2024-05-01,gg,Học tập,389639,Thanh toán dịch vụ
B24DCCC090,2024-08-29,gg,Di chuyển,124645,Khoản chi đột xuất
B24DCCC090,2024-10-19,gg,Di chuyển,287692,Chi phí cần thiết trong tháng
B24DCCC090,2024-03-06,gg,Ăn uống,90789,Chi phí cần thiết trong tháng
B24DCCC090,2024-11-24,gg,Học tập,424645,Thanh toán dịch vụ
B24DCCC090,2024-02-29,gg,Di chuyển,113285,Chi phí cần thiết trong tháng
B24DCCC090,2024-04-16,gg,Di chuyển,141595,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-06-01,gg,Học tập,279879,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-11-21,gg,Ăn uống,247996,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-11-07,gg,Di chuyển,122162,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-05-30,gg,Mua sắm,402062,Thanh toán dịch vụ
B24DCCC090,2024-03-07,gg,Khác,62281,Thanh toán dịch vụ
B24DCCC090,2024-09-11,gg,Y tế,356268,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-05-03,gg,Khác,362132,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-05-21,gg,Ăn uống,466558,Khoản chi đột xuất
B24DCCC090,2024-08-20,gg,Khác,186509,Khoản chi đột xuất
B24DCCC090,2024-01-20,gg,Học tập,338871,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-04-05,gg,Học tập,24266,Thanh toán dịch vụ
B24DCCC090,2024-04-25,gg,Mua sắm,173495,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-04-02,gg,Học tập,479778,Chi phí cần thiết trong tháng
B24DCCC090,2024-05-16,gg,Y tế,458010,Chi phí cần thiết trong tháng
B24DCCC090,2024-01-27,gg,Giải trí,480724,Thanh toán dịch vụ
B24DCCC090,2024-11-02,gg,Di chuyển,411595,Chi phí cần thiết trong tháng
B24DCCC090,2024-04-14,gg,Học tập,454574,Khoản chi đột xuất
B24DCCC090,2024-11-13,gg,Y tế,280144,Khoản chi đột xuất
B24DCCC090,2024-10-22,gg,Di chuyển,395457,Khoản chi đột xuất
B24DCCC090,2024-04-08,gg,Giải trí,494129,Chi phí cần thiết trong tháng
B24DCCC090,2024-03-20,gg,Y tế,176018,Chi phí cần thiết trong tháng
B24DCCC090,2024-06-29,gg,Y tế,240377,Khoản chi đột xuất
B24DCCC090,2024-03-27,gg,Học tập,56701,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-01-21,gg,Giải trí,334264,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-09-27,gg,Học tập,44008,Chi phí cần thiết trong tháng
B24DCCC090,2024-06-13,gg,Di chuyển,342188,Thanh toán dịch vụ
B24DCCC090,2024-05-02,gg,Y tế,310542,Chi phí cần thiết trong tháng
B24DCCC090,2024-02-15,gg,Học tập,460151,Khoản chi đột xuất
B24DCCC090,2024-01-07,gg,Mua sắm,282495,Thanh toán dịch vụ
B24DCCC090,2024-06-19,gg,Học tập,67789,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-06-18,gg,Ăn uống,62173,Chi phí cần thiết trong tháng
B24DCCC090,2024-07-10,gg,Di chuyển,119914,Thanh toán dịch vụ
B24DCCC090,2024-11-01,gg,Y tế,448084,Thanh toán dịch vụ
B24DCCC090,2024-02-28,gg,Khác,366142,Chi phí cần thiết trong tháng
B24DCCC090,2024-12-13,gg,Giải trí,392051,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-06-12,gg,Giải trí,442069,Chi phí cần thiết trong tháng
B24DCCC090,2024-01-18,gg,Khác,457027,Chi phí cần thiết trong tháng
B24DCCC090,2024-02-17,gg,Di chuyển,95810,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-05-04,gg,Ăn uống,135075,Khoản chi đột xuất
B24DCCC090,2024-05-21,gg,Khác,398175,Khoản chi đột xuất
B24DCCC090,2024-06-25,gg,Học tập,429891,Chi phí cần thiết trong tháng
B24DCCC090,2024-06-23,gg,Di chuyển,322773,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-08-06,gg,Học tập,29733,Thanh toán dịch vụ
B24DCCC090,2024-03-11,gg,Mua sắm,294986,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-04-09,gg,Học tập,167307,Khoản chi đột xuất
B24DCCC090,2024-10-31,gg,Mua sắm,229689,Thanh toán dịch vụ
B24DCCC090,2024-04-25,gg,Di chuyển,138200,Thanh toán dịch vụ
B24DCCC090,2024-11-06,gg,Học tập,416046,Chi phí cần thiết trong tháng
B24DCCC090,2024-10-14,gg,Di chuyển,96422,Thanh toán dịch vụ
B24DCCC090,2024-05-26,gg,Ăn uống,192067,Khoản chi đột xuất
B24DCCC090,2024-05-31,gg,Học tập,55274,Chi phí cần thiết trong tháng
B24DCCC090,2024-10-16,gg,Ăn uống,340954,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-03-08,gg,Học tập,229708,Thanh toán dịch vụ
B24DCCC090,2024-01-20,gg,Học tập,188558,Thanh toán dịch vụ
B24DCCC090,2024-09-14,gg,Ăn uống,142197,Chi phí cần thiết trong tháng
B24DCCC090,2024-08-09,gg,Y tế,231028,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-09-15,gg,Học tập,167124,Khoản chi đột xuất
B24DCCC090,2024-10-15,gg,Giải trí,171766,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-07-19,gg,Mua sắm,251539,Thanh toán dịch vụ
B24DCCC090,2024-10-13,gg,Mua sắm,68946,Chi phí cần thiết trong tháng
B24DCCC090,2024-12-09,gg,Mua sắm,422427,Chi phí cần thiết trong tháng
B24DCCC090,2024-01-05,gg,Mua sắm,152939,Thanh toán dịch vụ
B24DCCC090,2024-01-04,gg,Ăn uống,58035,Chi phí cần thiết trong tháng
B24DCCC090,2024-04-29,gg,Giải trí,294270,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-06-06,gg,Khác,275625,Khoản chi đột xuất
B24DCCC090,2024-07-29,gg,Khác,247752,Thanh toán dịch vụ
B24DCCC090,2024-05-20,gg,Mua sắm,371697,Thanh toán dịch vụ
B24DCCC090,2024-02-12,gg,Học tập,114189,Khoản chi đột xuất
B24DCCC090,2024-12-18,gg,Ăn uống,250422,Thanh toán dịch vụ
B24DCCC090,2024-12-11,gg,Di chuyển,320925,Chi phí cần thiết trong tháng
B24DCCC090,2024-02-11,gg,Ăn uống,181977,Khoản chi đột xuất
B24DCCC090,2024-01-15,gg,Học tập,379037,Thanh toán dịch vụ
B24DCCC090,2024-03-18,gg,Khác,59331,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-01-29,gg,Khác,22089,Khoản chi đột xuất
B24DCCC090,2024-01-23,gg,Mua sắm,398664,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-11-05,gg,Giải trí,398916,Chi phí cần thiết trong tháng
B24DCCC090,2024-06-19,gg,Y tế,130555,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-10-14,gg,Di chuyển,166106,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-11-04,gg,Khác,352168,Chi phí cần thiết trong tháng
B24DCCC090,2024-01-08,gg,Ăn uống,343229,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-10-09,gg,Di chuyển,476968,Chi phí cần thiết trong tháng
B24DCCC090,2024-09-18,gg,Giải trí,309715,Chi phí cần thiết trong tháng
B24DCCC090,2024-01-18,gg,Y tế,483371,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-06-19,gg,Học tập,319642,Khoản chi đột xuất
B24DCCC090,2024-02-06,gg,Di chuyển,260326,Thanh toán dịch vụ
B24DCCC090,2024-01-19,gg,Khác,385404,Chi phí cần thiết trong tháng
B24DCCC090,2024-09-07,gg,Học tập,470304,Khoản chi đột xuất
B24DCCC090,2024-01-11,gg,Ăn uống,158127,Khoản chi đột xuất
B24DCCC090,2024-12-07,gg,Khác,202257,Khoản chi đột xuất
B24DCCC090,2024-08-25,gg,Giải trí,264566,Khoản chi đột xuất
B24DCCC090,2024-02-21,gg,Mua sắm,462612,Chi phí cần thiết trong tháng
B24DCCC090,2024-03-28,gg,Học tập,235453,Chi phí cần thiết trong tháng
B24DCCC090,2024-07-21,gg,Khác,423084,Chi phí cần thiết trong tháng
B24DCCC090,2024-04-29,gg,Di chuyển,450050,Khoản chi đột xuất
B24DCCC090,2024-04-29,gg,Y tế,146090,Chi phí cần thiết trong tháng
B24DCCC090,2024-07-12,gg,Khác,296302,Khoản chi đột xuất
B24DCCC090,2024-12-01,gg,Ăn uống,47212,Thanh toán dịch vụ
B24DCCC090,2024-04-22,gg,Khác,165716,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-04-25,gg,Di chuyển,236750,Thanh toán dịch vụ
B24DCCC090,2024-10-06,gg,Học tập,415671,Thanh toán dịch vụ
B24DCCC090,2024-04-18,gg,Học tập,215984,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-10-09,gg,Giải trí,134503,Chi phí cần thiết trong tháng
B24DCCC090,2024-05-26,gg,Khác,428924,Khoản chi đột xuất
B24DCCC090,2024-01-31,gg,Học tập,34988,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-05-15,gg,Giải trí,111815,Khoản chi đột xuất
B24DCCC090,2024-10-05,gg,Giải trí,282055,Khoản chi đột xuất
B24DCCC090,2024-07-02,gg,Khác,137749,Chi phí cần thiết trong tháng
B24DCCC090,2024-09-02,gg,Khác,22804,Thanh toán dịch vụ
B24DCCC090,2024-01-02,gg,Khác,113661,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-07-12,gg,Di chuyển,67121,Khoản chi đột xuất
B24DCCC090,2024-12-05,gg,Mua sắm,295812,Thanh toán dịch vụ
B24DCCC090,2024-06-14,gg,Ăn uống,424923,Chi phí cần thiết trong tháng
B24DCCC090,2024-09-14,gg,Mua sắm,165640,Thanh toán dịch vụ
B24DCCC090,2024-06-01,gg,Học tập,365753,Thanh toán dịch vụ
B24DCCC090,2024-05-22,gg,Khác,107822,Chi phí cần thiết trong tháng
B24DCCC090,2024-06-15,gg,Di chuyển,21573,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-07-04,gg,Mua sắm,162593,Chi phí cần thiết trong tháng
B24DCCC090,2024-07-13,gg,Học tập,488931,Chi phí cần thiết trong tháng
B24DCCC090,2024-11-18,gg,Giải trí,441161,Chi phí cần thiết trong tháng
B24DCCC090,2024-07-01,gg,Y tế,290111,Khoản chi đột xuất
B24DCCC090,2024-10-01,gg,Giải trí,184596,Thanh toán dịch vụ
B24DCCC090,2024-01-16,gg,Giải trí,121769,Khoản chi đột xuất
B24DCCC090,2024-03-19,gg,Học tập,69379,Chi phí cần thiết trong tháng
B24DCCC090,2024-03-20,gg,Di chuyển,142383,Thanh toán dịch vụ
B24DCCC090,2024-03-26,gg,Di chuyển,120901,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-06-18,gg,Mua sắm,477205,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-11-02,gg,Học tập,470056,Chi phí cần thiết trong tháng
B24DCCC090,2024-06-13,gg,Di chuyển,420273,Khoản chi đột xuất
B24DCCC090,2024-12-22,gg,Ăn uống,54329,Chi phí cần thiết trong tháng
B24DCCC090,2024-09-02,gg,Khác,143094,Khoản chi đột xuất
B24DCCC090,2024-09-26,gg,Ăn uống,219603,Khoản chi đột xuất
B24DCCC090,2024-04-19,gg,Di chuyển,448213,Thanh toán dịch vụ
B24DCCC090,2024-06-05,gg,Giải trí,277210,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-01-24,gg,Giải trí,176475,Thanh toán dịch vụ
B24DCCC090,2024-08-30,gg,Học tập,142169,Thanh toán dịch vụ
B24DCCC090,2024-05-18,gg,Mua sắm,81902,Chi phí cần thiết trong tháng
B24DCCC090,2024-12-26,gg,Y tế,275464,Khoản chi đột xuất
B24DCCC090,2024-10-09,gg,Học tập,230376,Thanh toán dịch vụ
B24DCCC090,2024-12-12,gg,Học tập,258069,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-02-04,gg,Giải trí,334495,Chi phí cần thiết trong tháng
B24DCCC090,2024-08-30,gg,Khác,151025,Thanh toán dịch vụ
B24DCCC090,2024-08-10,gg,Y tế,316130,Chi phí cần thiết trong tháng
B24DCCC090,2024-04-14,gg,Mua sắm,492259,Thanh toán dịch vụ
B24DCCC090,2024-01-31,gg,Di chuyển,300410,Khoản chi đột xuất
B24DCCC090,2024-03-05,gg,Y tế,64181,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-04-20,gg,Y tế,460646,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-06-27,gg,Học tập,195439,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-07-22,gg,Giải trí,166377,Khoản chi đột xuất
B24DCCC090,2024-11-29,gg,Mua sắm,402362,Khoản chi đột xuất
B24DCCC090,2024-08-21,gg,Mua sắm,401466,Khoản chi đột xuất
B24DCCC090,2024-10-29,gg,Ăn uống,110930,Khoản chi đột xuất
B24DCCC090,2024-07-01,gg,Di chuyển,235794,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-01-13,gg,Học tập,430362,Thanh toán dịch vụ
B24DCCC090,2024-01-18,gg,Học tập,150486,Thanh toán dịch vụ
B24DCCC090,2024-02-15,gg,Di chuyển,166542,Khoản chi đột xuất
B24DCCC090,2024-11-22,gg,Giải trí,356619,Khoản chi đột xuất
B24DCCC090,2024-09-01,gg,Giải trí,139071,Chi phí cần thiết trong tháng
B24DCCC090,2024-08-04,gg,Mua sắm,385051,Chi phí cần thiết trong tháng
B24DCCC090,2024-06-06,gg,Ăn uống,378935,Thanh toán dịch vụ
B24DCCC090,2024-09-01,gg,Khác,318553,Thanh toán dịch vụ
B24DCCC090,2024-09-03,gg,Mua sắm,208605,Chi phí cần thiết trong tháng
B24DCCC090,2024-02-21,gg,Y tế,489159,Thanh toán dịch vụ
B24DCCC090,2024-07-16,gg,Học tập,438964,Chi phí cần thiết trong tháng
B24DCCC090,2024-10-18,gg,Y tế,152290,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-04-28,gg,Học tập,91231,Chi phí cần thiết trong tháng
B24DCCC090,2024-05-29,gg,Y tế,27458,Thanh toán dịch vụ
B24DCCC090,2024-08-25,gg,Mua sắm,146605,Chi phí cần thiết trong tháng
B24DCCC090,2024-12-23,gg,Khác,392602,Khoản chi đột xuất
B24DCCC090,2024-06-10,gg,Di chuyển,137391,Khoản chi đột xuất
B24DCCC090,2024-07-13,gg,Khác,140300,Chi phí cần thiết trong tháng
B24DCCC090,2024-10-07,gg,Giải trí,296542,Chi phí cần thiết trong tháng
B24DCCC090,2024-01-14,gg,Di chuyển,236016,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-06-22,gg,Y tế,241416,Khoản chi đột xuất
B24DCCC090,2024-05-15,gg,Y tế,387412,Chi phí cần thiết trong tháng
B24DCCC090,2024-04-05,gg,Ăn uống,187160,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-04-30,gg,Ăn uống,104087,Khoản chi đột xuất
B24DCCC090,2024-10-04,gg,Học tập,254162,Khoản chi đột xuất
B24DCCC090,2024-03-12,gg,Học tập,344266,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-02-29,gg,Mua sắm,441593,Khoản chi đột xuất
B24DCCC090,2024-10-19,gg,Di chuyển,89121,Chi phí cần thiết trong tháng
B24DCCC090,2024-03-10,gg,Mua sắm,336008,Khoản chi đột xuất
B24DCCC090,2024-09-07,gg,Di chuyển,232216,Thanh toán dịch vụ
B24DCCC090,2024-07-01,gg,Di chuyển,208321,Chi phí cần thiết trong tháng
B24DCCC090,2024-11-21,gg,Y tế,166623,Chi phí cần thiết trong tháng
B24DCCC090,2024-03-21,gg,Y tế,385943,Khoản chi đột xuất
B24DCCC090,2024-02-24,gg,Mua sắm,298618,Chi phí cần thiết trong tháng
B24DCCC090,2024-10-16,gg,Khác,204179,Khoản chi đột xuất
B24DCCC090,2024-05-28,gg,Di chuyển,338646,Chi phí cần thiết trong tháng
B24DCCC090,2024-11-25,gg,Giải trí,107350,Thanh toán dịch vụ
B24DCCC090,2024-05-05,gg,Khác,497542,Khoản chi đột xuất
B24DCCC090,2024-06-28,gg,Di chuyển,426004,Chi phí cần thiết trong tháng
B24DCCC090,2024-04-29,gg,Y tế,213775,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-11-06,gg,Khác,208981,Khoản chi đột xuất
B24DCCC090,2024-11-15,gg,Di chuyển,454137,Thanh toán dịch vụ
B24DCCC090,2024-06-02,gg,Học tập,145418,Khoản chi đột xuất
B24DCCC090,2024-08-06,gg,Y tế,453659,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-10-28,gg,Mua sắm,449979,Chi phí cần thiết trong tháng
B24DCCC090,2024-12-28,gg,Y tế,81162,Chi phí cần thiết trong tháng
B24DCCC090,2024-09-01,gg,Di chuyển,190067,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-03-13,gg,Học tập,20411,Khoản chi đột xuất
B24DCCC090,2024-09-08,gg,Ăn uống,147857,Thanh toán dịch vụ
B24DCCC090,2024-06-27,gg,Di chuyển,154497,Khoản chi đột xuất
B24DCCC090,2024-08-13,gg,Ăn uống,193507,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-01-09,gg,Mua sắm,28489,Thanh toán dịch vụ
B24DCCC090,2024-12-08,gg,Y tế,425245,Thanh toán dịch vụ
B24DCCC090,2024-04-02,gg,Y tế,426980,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-03-28,gg,Ăn uống,321711,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-11-16,gg,Ăn uống,27448,Khoản chi đột xuất
B24DCCC090,2024-11-30,gg,Mua sắm,491147,Khoản chi đột xuất
B24DCCC090,2024-07-20,gg,Mua sắm,149068,Thanh toán dịch vụ
B24DCCC090,2024-03-25,gg,Di chuyển,289498,Khoản chi đột xuất
B24DCCC090,2024-04-30,gg,Giải trí,30029,Chi phí cần thiết trong tháng
B24DCCC090,2024-12-18,gg,Ăn uống,273603,Chi phí cần thiết trong tháng
B24DCCC090,2024-06-18,gg,Học tập,447572,Khoản chi đột xuất
B24DCCC090,2024-03-03,gg,Khác,258442,Khoản chi đột xuất
B24DCCC090,2024-02-29,gg,Ăn uống,483368,Khoản chi đột xuất
B24DCCC090,2024-11-16,gg,Ăn uống,78986,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-05-19,gg,Học tập,419466,Khoản chi đột xuất
B24DCCC090,2024-09-11,gg,Giải trí,361100,Khoản chi đột xuất
B24DCCC090,2024-08-20,gg,Y tế,306200,Chi phí cần thiết trong tháng
B24DCCC090,2024-07-11,gg,Mua sắm,400691,Khoản chi đột xuất
B24DCCC090,2024-10-02,gg,Khác,46343,Chi phí cần thiết trong tháng
B24DCCC090,2024-10-19,gg,Giải trí,193528,Chi phí cần thiết trong tháng
B24DCCC090,2024-12-07,gg,Y tế,499670,Chi phí cần thiết trong tháng
B24DCCC090,2024-09-29,gg,Di chuyển,180959,Chi phí cần thiết trong tháng
B24DCCC090,2024-02-03,gg,Học tập,451110,Phí dịch vụ hoặc tiện ích
B24DCCC090,2024-11-08,gg,Mua sắm,151601,Chi phí cần thiết trong tháng
B24DCCC090,2024-01-25,gg,Giải trí,71643,Khoản chi đột xuất
B24DCCC090,2024-07-09,gg,Khác,130682,Khoản chi đột xuất
B24DCCC090,2024-04-22,gg,Ăn uống,116544,Khoản chi đột xuất
B24DCCC090,2024-01-16,gg,Giải trí,43688,Thanh toán dịch vụ
B24DCCC090,2024-01-11,gg,Học tập,202868,Khoản chi đột xuất
B24DCCC090,2024-09-20,gg,Ăn uống,266592,Khoản chi đột xuất
B24DCCC090,2024-03-29,gg,Học tập,214306,Khoản chi đột xuất
B24DCCC090,2024-08-15,gg,Di chuyển,332530,Chi phí cần thiết trong tháng
B24DCCC090,2024-11-08,gg,Ăn uống,167750,Chi phí cần thiết trong tháng
B24DCCC090,2024-02-07,gg,Học tập,159972,Thanh toán dịch vụ
B24DCCC090,2024-02-22,gg,Khác,100845,Khoản chi đột xuất
B24DCCC090,2024-09-19,gg,Khác,344782,Thanh toán dịch vụ
B24DCCC090,2024-01-25,gg,Giải trí,286726,Thanh toán dịch vụ
B24DCCC090,2024-03-04,gg,Mua sắm,148012,Thanh toán dịch vụ
